Date,ISIN,Symbol,Price,Source
2025-04-29,INE787D01026,BALKRISIND.NS,2597.699951171875,yfinance
2025-04-29,INE294A01037,BALLARPUR.NS,,yfinance
2025-04-29,INE164A01016,BALMLAWRIE.NS,199.97000122070312,yfinance
2025-04-29,INE083D01012,BALPHARMA.NS,,yfinance
2025-04-29,INE119A01028,BALRAMCHIN.NS,,yfinance
2025-04-29,INE655B01011,BANARBEADS.NS,120.77999877929688,yfinance
2025-04-29,INE459A01010,BANARISUG.NS,,yfinance
2025-04-29,INE213C01025,BANCOINDIA.NS,,yfinance
2025-04-29,INE545U01014,BANDHANBNK.NS,,yfinance
2025-04-29,INE863I01016,BANG.NS,,yfinance
2025-04-29,INE862Y01015,BANKA.NS,,yfinance
2025-04-29,INE028A01039,BANKBARODA.NS,253.22000122070312,yfinance
2025-04-29,INE084A01016,BANKINDIA.NS,,yfinance
2025-04-29,INE629D01012,BANSWRAS.NS,131.52000427246094,yfinance
2025-04-29,INE855F01034,BARTRONICS.NS,,yfinance
2025-04-29,INE373A01013,BASF.NS,,yfinance
2025-04-29,INE186H01014,BASML.NS,,yfinance
2025-04-29,INE176A01028,BATAINDIA.NS,,yfinance
2025-04-29,INE462A01022,BAYERCROP.NS,,yfinance
2025-04-29,INE464A01028,BBL.NS,2995.60009765625,yfinance
2025-04-29,INE050A01025,BBTC.NS,,yfinance
2025-04-29,INE425B01027,BCG.NS,,yfinance
2025-04-29,INE905P01028,BCP.NS,,yfinance
2025-04-29,INE171Z01018,BDL.NS,1536.199951171875,yfinance
2025-04-29,INE520H01022,BEARDSELL.NS,,yfinance
2025-04-29,INE495P01012,BECTORFOOD.NS,,yfinance
2025-04-29,INE844K01012,BEDMUTHA.NS,,yfinance
2025-04-29,INE263A01024,BEL.NS,,yfinance
2025-04-29,INE258A01016,BEML.NS,,yfinance
2025-04-29,INE922A01025,BEPL.NS,109.80999755859376,yfinance
2025-04-29,INE463A01038,BERGEPAINT.NS,,yfinance
2025-04-29,INE878K01010,BFINVEST.NS,,yfinance
2025-04-29,INE243D01012,BFUTILITIE.NS,727.5999755859375,yfinance
2025-04-29,INE661I01014,BGRENERGY.NS,,yfinance
2025-04-29,INE354C01027,BHAGERIA.NS,,yfinance
2025-04-29,INE458B01036,BHAGYANGR.NS,,yfinance
2025-04-29,INE363W01018,BHAGYAPROP.NS,,yfinance
2025-04-29,INE474E01029,BHANDARI.NS,,yfinance
2025-04-29,INE465A01025,BHARATFORG.NS,,yfinance
2025-04-29,INE561C01019,BHARATGEAR.NS,,yfinance
2025-04-29,INE838B01013,BHARATRAS.NS,,yfinance
2025-04-29,INE316L01019,BHARATWIRE.NS,176.97999572753906,yfinance
2025-04-29,INE397D01024,BHARTIARTL.NS,,yfinance
2025-04-29,INE257A01026,BHEL.NS,,yfinance
2025-04-29,INE412U01017,BIGBLOC.NS,,yfinance
2025-04-29,INE828A01016,BIL.NS,657.1500244140625,yfinance
2025-04-29,INE607L01029,BILENERGY.NS,,yfinance
2025-04-29,INE143A01010,BINDALAGRO.NS,,yfinance
2025-04-29,INE376G01013,BIOCON.NS,318.8500061035156,yfinance
2025-04-29,INE829A01014,BIOFILCHEM.NS,44.95000076293945,yfinance
2025-04-29,INE800A01015,BIRLACABLE.NS,,yfinance
2025-04-29,INE340A01012,BIRLACORPN.NS,,yfinance
2025-04-29,INE865C01022,BIRLAMONEY.NS,,yfinance
2025-04-29,INE0AEJ01013,BIRLATYRE.NS,,yfinance
2025-04-29,INE831Q01016,BKMINDST.NS,,yfinance
2025-04-29,INE791A01024,BLBLIMITED.NS,,yfinance
2025-04-29,INE416D01022,BLISSGVS.NS,,yfinance
2025-04-29,INE350H01032,BLKASHYAP.NS,64.08999633789062,yfinance
2025-04-29,INE153T01027,BLS.NS,,yfinance
2025-04-29,INE472B01011,BLUECOAST.NS,,yfinance
2025-04-29,INE233B01017,BLUEDART.NS,,yfinance
2025-04-29,INE472A01039,BLUESTARCO.NS,,yfinance
2025-04-29,INE338D01028,BODALCHEM.NS,,yfinance
2025-04-29,INE032A01023,BOMDYEING.NS,,yfinance
2025-04-29,INE02PY01013,BOROLTD.NS,,yfinance
2025-04-29,INE666D01022,BORORENEW.NS,499.5,yfinance
2025-04-29,INE323A01026,BOSCHLTD.NS,29165.0,yfinance
2025-04-29,INE029A01011,BPCL.NS,,yfinance
2025-04-29,INE110A01019,BPL.NS,74.29000091552734,yfinance
2025-04-29,INE589G01011,BRFL.NS,,yfinance
2025-04-29,INE791I01019,BRIGADE.NS,,yfinance
2025-04-29,INE216A01030,BRITANNIA.NS,5468.2998046875,yfinance
2025-04-29,INE727S01012,BRNL.NS,26.46999931335449,yfinance
2025-04-29,INE650L01011,BROOKS.NS,,yfinance
2025-04-29,INE118H01025,BSE.NS,6641.5,yfinance
2025-04-29,INE395A01016,BSELINFRA.NS,,yfinance
2025-04-29,INE032Z01012,BSHSL.NS,134.52999877929688,yfinance
2025-04-29,INE594B01012,BSL.NS,,yfinance
2025-04-29,INE836A01035,BSOFT.NS,,yfinance
2025-04-29,INE07T201019,BURGERKING.NS,,yfinance
2025-04-29,INE817H01014,BURNPUR.NS,,yfinance
2025-04-29,INE295F01017,BUTTERFLY.NS,,yfinance
2025-04-29,INE139I01011,BVCL.NS,,yfinance
2025-04-29,INE319B01014,BYKE.NS,,yfinance
2025-04-29,INE010B01027,CADILAHC.NS,,yfinance
2025-04-29,INE526B01014,CALSOFT.NS,,yfinance
2025-04-29,INE052I01032,CAMLINFINE.NS,,yfinance
2025-04-29,INE596I01012,CAMS.NS,,yfinance
2025-04-29,INE476A01014,CANBK.NS,,yfinance
2025-04-29,INE874H01015,CANDC.NS,,yfinance
2025-04-29,INE477A01020,CANFINHOME.NS,708.6500244140625,yfinance
2025-04-29,INE068L01016,CANTABIL.NS,,yfinance
2025-04-29,INE264T01014,CAPACITE.NS,359.8999938964844,yfinance
2025-04-29,INE475E01026,CAPLIPOINT.NS,1869.0,yfinance
2025-04-29,INE707C01018,CAPTRUST.NS,89.1500015258789,yfinance
2025-04-29,INE120A01034,CARBORUNIV.NS,1040.300048828125,yfinance
2025-04-29,INE521J01018,CAREERP.NS,,yfinance
2025-04-29,INE752H01013,CARERATING.NS,,yfinance
2025-04-29,INE172A01027,CASTROLIND.NS,,yfinance
2025-04-29,INE652F01027,CCHHL.NS,,yfinance
2025-04-29,INE421D01022,CCL.NS,,yfinance
2025-04-29,INE736A01011,CDSL.NS,,yfinance
2025-04-29,INE482A01020,CEATLTD.NS,,yfinance
2025-04-29,INE209L01016,CEBBCO.NS,,yfinance
2025-04-29,INE185H01016,CELEBRITY.NS,,yfinance
2025-04-29,INE485A01015,CENTENKA.NS,,yfinance
2025-04-29,INE281A01026,CENTEXT.NS,,yfinance
2025-04-29,INE483A01010,CENTRALBK.NS,37.86000061035156,yfinance
2025-04-29,INE660C01027,CENTRUM.NS,24.440000534057617,yfinance
2025-04-29,INE320B01020,CENTUM.NS,1683.300048828125,yfinance
2025-04-29,INE348B01021,CENTURYPLY.NS,,yfinance
2025-04-29,INE055A01016,CENTURYTEX.NS,,yfinance
2025-04-29,INE739E01017,CERA.NS,,yfinance
2025-04-29,INE345B01019,CEREBRAINT.NS,,yfinance
2025-04-29,INE486A01013,CESC.NS,157.1699981689453,yfinance
2025-04-29,INE425Y01011,CESCVENT.NS,,yfinance
2025-04-29,INE180C01026,CGCL.NS,,yfinance
2025-04-29,INE067A01029,CGPOWER.NS,,yfinance
2025-04-29,INE427F01016,CHALET.NS,813.9500122070312,yfinance
2025-04-29,INE085A01013,CHAMBLFERT.NS,,yfinance
2025-04-29,INE995D01025,CHEMBOND.NS,536.0,yfinance
2025-04-29,INE03YM01018,CHEMCON.NS,,yfinance
2025-04-29,INE783X01023,CHEMFAB.NS,801.75,yfinance
2025-04-29,INE178A01016,CHENNPETRO.NS,,yfinance
2025-04-29,INE121A01024,CHOLAFIN.NS,1484.5,yfinance
2025-04-29,INE149A01033,CHOLAHLDNG.NS,,yfinance
2025-04-29,INE662C01015,CHROMATIC.NS,,yfinance
2025-04-29,INE675C01017,CIGNITITEC.NS,1377.0999755859375,yfinance
2025-04-29,INE704H01022,CINELINE.NS,,yfinance
2025-04-29,INE039B01026,CINEVISTA.NS,,yfinance
2025-04-29,INE059A01026,CIPLA.NS,1541.5,yfinance
2025-04-29,INE201M01011,CLEDUCATE.NS,,yfinance
2025-04-29,INE492A01029,CLNINDIA.NS,,yfinance
2025-04-29,INE981B01011,CMICABLES.NS,,yfinance
2025-04-29,INE672K01025,CNOVAPETRO.NS,,yfinance
2025-04-29,INE522F01014,COALINDIA.NS,,yfinance
2025-04-29,INE704P01017,COCHINSHIP.NS,1652.4000244140625,yfinance
2025-04-29,INE591G01017,COFORGE.NS,,yfinance
2025-04-29,INE259A01022,COLPAL.NS,,yfinance
2025-04-29,INE070C01037,COMPINFO.NS,,yfinance
2025-04-29,INE453B01029,COMPUSOFT.NS,,yfinance
2025-04-29,INE111A01025,CONCOR.NS,,yfinance
2025-04-29,INE552D01024,CONFIPET.NS,,yfinance
2025-04-29,INE025A01027,CONSOFINVT.NS,191.72000122070312,yfinance
2025-04-29,INE663B01015,CONTROLPR.NS,,yfinance
2025-04-29,INE558D01021,CORALFINAC.NS,,yfinance
2025-04-29,INE792I01017,CORDSCABLE.NS,172.4499969482422,yfinance
2025-04-29,INE169A01031,COROMANDEL.NS,,yfinance
2025-04-29,INE757A01017,COSMOFILMS.NS,,yfinance
2025-04-29,INE695B01025,COUNCODOS.NS,,yfinance
2025-04-29,INE008I01026,COX&KINGS.NS,,yfinance
2025-04-29,INE985W01018,CREATIVE.NS,,yfinance
2025-04-29,INE230B01021,CREATIVEYE.NS,,yfinance
2025-04-29,INE741K01010,CREDITACC.NS,1147.050048828125,yfinance
2025-04-29,INE559D01011,CREST.NS,396.0499877929688,yfinance
2025-04-29,INE007A01025,CRISIL.NS,,yfinance
2025-04-29,INE299U01018,CROMPTON.NS,,yfinance
2025-04-29,INE679A01013,CSBBANK.NS,,yfinance
2025-04-29,INE627H01017,CTE.NS,,yfinance
2025-04-29,INE491A01021,CUB.NS,,yfinance
2025-04-29,INE144D01012,CUBEXTUB.NS,,yfinance
2025-04-29,INE298A01020,CUMMINSIND.NS,,yfinance
2025-04-29,INE509F01011,CUPID.NS,,yfinance
2025-04-29,INE278G01037,CYBERMEDIA.NS,,yfinance
2025-04-29,INE214A01019,CYBERTECH.NS,146.52000427246094,yfinance
2025-04-29,INE136B01020,CYIENT.NS,,yfinance
2025-04-29,INE818H01020,DAAWAT.NS,,yfinance
2025-04-29,INE016A01026,DABUR.NS,,yfinance
2025-04-29,INE00R701025,DALBHARAT.NS,,yfinance
2025-04-29,INE495A01022,DALMIASUG.NS,,yfinance
2025-04-29,INE497D01022,DAMODARIND.NS,,yfinance
2025-04-29,INE688Y01014,DANGEE.NS,4.599999904632568,yfinance
2025-04-29,INE365B01017,DATAMATICS.NS,604.9500122070312,yfinance
2025-04-29,INE950I01011,DBCORP.NS,,yfinance
2025-04-29,INE917M01012,DBL.NS,,yfinance
2025-04-29,INE879I01012,DBREALTY.NS,176.02000427246094,yfinance
2025-04-29,INE921B01025,DBSTOCKBRO.NS,,yfinance
2025-04-29,INE385W01011,DCAL.NS,,yfinance
2025-04-29,INE503A01015,DCBBANK.NS,137.3699951171875,yfinance
2025-04-29,INE498A01018,DCM.NS,102.6999969482422,yfinance
2025-04-29,INE891B01012,DCMFINSERV.NS,5.699999809265137,yfinance
2025-04-29,INE08KP01019,DCMNVL.NS,,yfinance
2025-04-29,INE499A01024,DCMSHRIRAM.NS,,yfinance
2025-04-29,INE500A01029,DCW.NS,,yfinance
2025-04-29,INE583C01021,DECCANCE.NS,784.8499755859375,yfinance
2025-04-29,INE501A01019,DEEPAKFERT.NS,1301.5999755859375,yfinance
2025-04-29,INE288B01029,DEEPAKNTR.NS,1987.4000244140625,yfinance
2025-04-29,INE677H01012,DEEPENR.NS,,yfinance
2025-04-29,INE124G01033,DELTACORP.NS,,yfinance
2025-04-29,INE393A01011,DELTAMAGNT.NS,,yfinance
2025-04-29,INE947J01015,DEN.NS,33.099998474121094,yfinance
2025-04-29,INE244A01016,DENORA.NS,,yfinance
2025-04-29,INE456C01020,DFMFOODS.NS,,yfinance
2025-04-29,INE03JI01017,DGCONTENT.NS,,yfinance
2025-04-29,INE041A01016,DHAMPURSUG.NS,,yfinance
2025-04-29,INE680A01011,DHANBANK.NS,,yfinance
2025-04-29,INE274G01010,DHANI.NS,58.59999847412109,yfinance
2025-04-29,INE435G01025,DHANUKA.NS,,yfinance
2025-04-29,INE988C01014,DHARSUGAR.NS,,yfinance
2025-04-29,INE202B01012,DHFL.NS,,yfinance
2025-04-29,INE320L01011,DHUNINV.NS,1487.0999755859375,yfinance
2025-04-29,INE393P01035,DIAMONDYD.NS,,yfinance
2025-04-29,INE989C01012,DIAPOWER.NS,,yfinance
2025-04-29,INE303A01010,DICIND.NS,,yfinance
2025-04-29,INE927C01020,DIGISPICE.NS,,yfinance
2025-04-29,INE731U01010,DIGJAMLTD.NS,,yfinance
2025-04-29,INE836F01026,DISHTV.NS,,yfinance
2025-04-29,INE361B01024,DIVISLAB.NS,6108.0,yfinance
2025-04-29,INE935N01012,DIXON.NS,,yfinance
2025-04-29,INE271C01023,DLF.NS,,yfinance
2025-04-29,INE250K01012,DLINKINDIA.NS,446.4500122070313,yfinance
2025-04-29,INE192R01011,DMART.NS,4310.0,yfinance
2025-04-29,INE016M01021,DNAMEDIA.NS,,yfinance
2025-04-29,INE966A01022,DOLAT.NS,,yfinance
2025-04-29,INE325C01035,DOLLAR.NS,,yfinance
2025-04-29,INE668D01028,DONEAR.NS,,yfinance
2025-04-29,INE266Y01019,DPABHUSHAN.NS,1448.800048828125,yfinance
2025-04-29,INE360C01024,DPSCLTD.NS,,yfinance
2025-04-29,INE864X01013,DPWIRES.NS,,yfinance
2025-04-29,INE656K01010,DQE.NS,,yfinance
2025-04-29,INE506A01018,DREDGECORP.NS,,yfinance
2025-04-29,INE089A01023,DRREDDY.NS,,yfinance
2025-04-29,INE417B01040,DSSL.NS,,yfinance
2025-04-29,INE341R01014,DTIL.NS,,yfinance
2025-04-29,INE741L01018,DUCON.NS,,yfinance
2025-04-29,INE477B01010,DVL.NS,,yfinance
2025-04-29,INE366A01041,DWARKESH.NS,,yfinance
2025-04-29,INE221B01012,DYNAMATECH.NS,6504.0,yfinance
2025-04-29,INE256H01015,DYNPRO.NS,271.1000061035156,yfinance
2025-04-29,INE962C01027,EASTSILK.NS,,yfinance
2025-04-29,INE268C01029,EASUNREYRL.NS,,yfinance
2025-04-29,INE726L01019,EBIXFOREX.NS,,yfinance
2025-04-29,INE738I01010,ECLERX.NS,,yfinance
2025-04-29,INE532F01054,EDELWEISS.NS,,yfinance
2025-04-29,INE216H01027,EDUCOMP.NS,,yfinance
2025-04-29,INE066A01021,EICHERMOT.NS,5579.0,yfinance
2025-04-29,INE126A01031,EIDPARRY.NS,840.25,yfinance
2025-04-29,INE276C01014,EIHAHOTELS.NS,,yfinance
2025-04-29,INE230A01023,EIHOTEL.NS,,yfinance
2025-04-29,INE158B01016,EIMCOELECO.NS,,yfinance
2025-04-29,INE184H01027,EKC.NS,122.20999908447266,yfinance
2025-04-29,INE205B01023,ELECON.NS,,yfinance
2025-04-29,INE086A01029,ELECTCAST.NS,99.95999908447266,yfinance
2025-04-29,INE822G01016,ELECTHERM.NS,,yfinance
2025-04-29,INE285A01027,ELGIEQUIP.NS,462.75,yfinance
2025-04-29,INE819L01012,ELGIRUBCO.NS,,yfinance
2025-04-29,INE548C01032,EMAMILTD.NS,635.2999877929688,yfinance
2025-04-29,INE830C01026,EMAMIPAP.NS,92.26000213623048,yfinance
2025-04-29,INE778K01012,EMAMIREAL.NS,,yfinance
2025-04-29,INE078A01026,EMCO.NS,,yfinance
2025-04-29,INE296H01011,EMKAY.NS,,yfinance
2025-04-29,INE753K01015,EMMBI.NS,,yfinance
2025-04-29,INE913H01037,ENDURANCE.NS,,yfinance
2025-04-29,INE306C01019,ENERGYDEV.NS,,yfinance
2025-04-29,INE510A01028,ENGINERSIN.NS,,yfinance
2025-04-29,INE265F01028,ENIL.NS,136.66000366210938,yfinance
2025-04-29,INE255A01020,EPL.NS,,yfinance
2025-04-29,INE988K01017,EQUITAS.NS,,yfinance
2025-04-29,INE063P01018,EQUITASBNK.NS,,yfinance
2025-04-29,INE406M01024,ERIS.NS,,yfinance
2025-04-29,INE416L01017,EROSMEDIA.NS,,yfinance
2025-04-29,INE284A01012,ESABINDIA.NS,,yfinance
2025-04-29,INE042A01014,ESCORTS.NS,,yfinance
2025-04-29,INE122M01019,ESSARSHPNG.NS,,yfinance
2025-04-29,INE778B01029,ESTER.NS,,yfinance
2025-04-29,INE063J01011,EUROMULTI.NS,,yfinance
2025-04-29,INE022C01012,EUROTEXIND.NS,12.56999969482422,yfinance
2025-04-29,INE128A01029,EVEREADY.NS,320.6499938964844,yfinance
2025-04-29,INE295A01018,EVERESTIND.NS,,yfinance
2025-04-29,INE688J01015,EXCEL.NS,,yfinance
2025-04-29,INE369A01029,EXCELINDUS.NS,,yfinance
2025-04-29,INE302A01020,EXIDEIND.NS,,yfinance
2025-04-29,INE201K01015,EXPLEOSOL.NS,,yfinance
2025-04-29,INE188A01015,FACT.NS,,yfinance
2025-04-29,INE0DNW01011,FAIRCHEMOR.NS,,yfinance
2025-04-29,INE045J01026,FCL.NS,241.3300018310547,yfinance
2025-04-29,INE220J01025,FCONSUMER.NS,,yfinance
2025-04-29,INE512B01022,FCSSOFT.NS,,yfinance
2025-04-29,INE258B01022,FDC.NS,421.25,yfinance
2025-04-29,INE171A01029,FEDERALBNK.NS,203.4199981689453,yfinance
2025-04-29,INE623B01027,FEL.NS,,yfinance
2025-04-29,IN9623B01058,FELDVR.NS,,yfinance
2025-04-29,INE737H01014,FIEMIND.NS,,yfinance
2025-04-29,INE816B01027,FILATEX.NS,43.54999923706055,yfinance
2025-04-29,INE235A01022,FINCABLES.NS,875.5499877929688,yfinance
2025-04-29,INE686Y01026,FINEORG.NS,,yfinance
2025-04-29,INE183A01016,FINPIPE.NS,176.66000366210938,yfinance
2025-04-29,INE060J01017,FLEXITUFF.NS,,yfinance
2025-04-29,INE452O01016,FLFL.NS,,yfinance
2025-04-29,INE09N301011,FLUOROCHEM.NS,,yfinance
2025-04-29,INE529A01010,FMGOETZE.NS,338.0,yfinance
2025-04-29,INE360L01017,FMNL.NS,15.34000015258789,yfinance
2025-04-29,INE451A01017,FORCEMOT.NS,9026.0,yfinance
2025-04-29,INE061F01013,FORTIS.NS,,yfinance
2025-04-29,INE519A01011,FOSECOIND.NS,3718.5,yfinance
2025-04-29,INE752P01024,FRETAIL.NS,,yfinance
2025-04-29,INE935Q01015,FSC.NS,,yfinance
2025-04-29,INE684F01012,FSL.NS,,yfinance
2025-04-29,INE524A01029,GABRIEL.NS,549.3499755859375,yfinance
2025-04-29,INE036B01030,GAEL.NS,,yfinance
2025-04-29,INE129A01019,GAIL.NS,,yfinance
2025-04-29,INE482J01021,GAL.NS,,yfinance
2025-04-29,INE600K01018,GALAXYSURF.NS,,yfinance
2025-04-29,INE297H01019,GALLANTT.NS,443.2000122070313,yfinance
2025-04-29,INE528K01029,GALLISPAT.NS,,yfinance
2025-04-29,INE181G01025,GAMMNINFRA.NS,,yfinance
2025-04-29,INE524B01027,GANDHITUBE.NS,666.7000122070312,yfinance
2025-04-29,INE845D01014,GANECOS.NS,1501.0999755859375,yfinance
2025-04-29,INE460C01014,GANESHHOUC.NS,1080.0,yfinance
2025-04-29,INE335W01016,GANGESSECU.NS,,yfinance
2025-04-29,INE526A01016,GARDENSILK.NS,,yfinance
2025-04-29,INE276A01018,GARFIBRES.NS,,yfinance
2025-04-29,INE152B01027,GATI.NS,,yfinance
2025-04-29,INE287Z01012,GAYAHWS.NS,1.1200000047683716,yfinance
2025-04-29,INE336H01023,GAYAPROJ.NS,,yfinance
2025-04-29,INE087J01028,GBGLOBAL.NS,,yfinance
2025-04-29,INE852F01015,GDL.NS,,yfinance
2025-04-29,INE916G01016,GEECEE.NS,,yfinance
2025-04-29,INE669X01016,GEEKAYWIRE.NS,,yfinance
2025-04-29,INE727B01026,GENESYS.NS,,yfinance
2025-04-29,INE949P01018,GENUSPAPER.NS,,yfinance
2025-04-29,INE955D01029,GENUSPOWER.NS,,yfinance
2025-04-29,INE007B01023,GEOJITFSL.NS,77.29000091552734,yfinance
2025-04-29,INE878A01011,GEPIL.NS,243.9199981689453,yfinance
2025-04-29,INE017A01032,GESHIP.NS,,yfinance
2025-04-29,INE200A01026,GET&D.NS,,yfinance
2025-04-29,INE538A01037,GFLLIMITED.NS,56.06999969482422,yfinance
2025-04-29,INE534A01028,GFSTEELS.NS,,yfinance
2025-04-29,INE539A01019,GHCL.NS,605.2999877929688,yfinance
2025-04-29,INE289B01019,GICHSGFIN.NS,,yfinance
2025-04-29,INE481Y01014,GICRE.NS,,yfinance
2025-04-29,INE047B01011,GILLANDERS.NS,,yfinance
2025-04-29,INE322A01010,GILLETTE.NS,,yfinance
2025-04-29,INE424C01010,GINNIFILA.NS,,yfinance
2025-04-29,INE162A01010,GIPCL.NS,187.3000030517578,yfinance
2025-04-29,INE065J01016,GISOLUTION.NS,,yfinance
2025-04-29,INE528A01020,GKWLIMITED.NS,,yfinance
2025-04-29,INE068V01023,GLAND.NS,,yfinance
2025-04-29,INE159A01016,GLAXO.NS,2902.199951171875,yfinance
2025-04-29,INE935A01035,GLENMARK.NS,1384.4000244140625,yfinance
2025-04-29,INE540A01017,GLFL.NS,,yfinance
2025-04-29,INE291W01011,GLOBAL.NS,,yfinance
2025-04-29,INE792H01019,GLOBALVECT.NS,,yfinance
2025-04-29,INE581X01013,GLOBE.NS,,yfinance
2025-04-29,INE446C01013,GLOBOFFS.NS,,yfinance
2025-04-29,INE615I01010,GLOBUSSPR.NS,,yfinance
2025-04-29,INE075D01018,GMBREW.NS,,yfinance
2025-04-29,INE131A01031,GMDCLTD.NS,313.3500061035156,yfinance
2025-04-29,INE541A01023,GMMPFAUDLR.NS,,yfinance
2025-04-29,INE776C01039,GMRINFRA.NS,,yfinance
2025-04-29,INE934S01014,GNA.NS,,yfinance
2025-04-29,INE113A01013,GNFC.NS,,yfinance
2025-04-29,INE426D01013,GOACARBON.NS,,yfinance
2025-04-29,INE077F01035,GOCLCORP.NS,,yfinance
2025-04-29,INE260B01028,GODFRYPHLP.NS,8199.0,yfinance
2025-04-29,INE925Y01010,GODHA.NS,,yfinance
2025-04-29,INE850D01014,GODREJAGRO.NS,,yfinance
2025-04-29,INE102D01028,GODREJCP.NS,,yfinance
2025-04-29,INE233A01035,GODREJIND.NS,,yfinance
2025-04-29,INE484J01027,GODREJPROP.NS,2099.10009765625,yfinance
2025-04-29,INE516K01024,GOENKA.NS,,yfinance
2025-04-29,INE887G01027,GOKEX.NS,,yfinance
2025-04-29,INE020J01029,GOKUL.NS,,yfinance
2025-04-29,INE314T01025,GOKULAGRO.NS,,yfinance
2025-04-29,INE973A01010,GOLDENTOBC.NS,,yfinance
2025-04-29,INE025B01017,GOLDIAM.NS,,yfinance
2025-04-29,INE805A01014,GOLDTECH.NS,,yfinance
2025-04-29,INE127I01024,GOODLUCK.NS,744.0999755859375,yfinance
2025-04-29,INE533A01012,GOODYEAR.NS,,yfinance
2025-04-29,INE177H01013,GPIL.NS,185.72999572753903,yfinance
2025-04-29,INE517F01014,GPPL.NS,,yfinance
2025-04-29,INE390G01014,GPTINFRA.NS,,yfinance
2025-04-29,INE101D01020,GRANULES.NS,,yfinance
2025-04-29,INE371A01025,GRAPHITE.NS,,yfinance
2025-04-29,INE047A01021,GRASIM.NS,2745.699951171875,yfinance
2025-04-29,INE024L01027,GRAVITA.NS,1824.0,yfinance
2025-04-29,INE224A01026,GREAVESCOT.NS,189.3500061035156,yfinance
2025-04-29,INE544R01013,GREENLAM.NS,221.0599975585937,yfinance
2025-04-29,INE08ZM01014,GREENPANEL.NS,,yfinance
2025-04-29,INE461C01038,GREENPLY.NS,,yfinance
2025-04-29,INE999K01014,GREENPOWER.NS,,yfinance
2025-04-29,INE536A01023,GRINDWELL.NS,,yfinance
2025-04-29,INE646C01018,GROBTEA.NS,,yfinance
2025-04-29,INE137I01015,GRPLTD.NS,2796.89990234375,yfinance
2025-04-29,INE382Z01011,GRSE.NS,1957.800048828125,yfinance
2025-04-29,INE542A01039,GSCLCEMENT.NS,,yfinance
2025-04-29,INE026A01025,GSFC.NS,,yfinance
2025-04-29,INE246F01010,GSPL.NS,,yfinance
2025-04-29,INE871H01011,GSS.NS,,yfinance
2025-04-29,INE043A01012,GTL.NS,8.149999618530273,yfinance
2025-04-29,INE221H01019,GTLINFRA.NS,,yfinance
2025-04-29,INE537A01013,GTNIND.NS,,yfinance
2025-04-29,INE302H01017,GTNTEX.NS,,yfinance
2025-04-29,INE869I01013,GTPL.NS,106.66000366210938,yfinance
2025-04-29,INE742B01025,GUFICBIO.NS,375.1000061035156,yfinance
2025-04-29,INE186A01019,GUJALKALI.NS,,yfinance
2025-04-29,INE826C01016,GUJAPOLLO.NS,358.1000061035156,yfinance
2025-04-29,INE844O01030,GUJGASLTD.NS,,yfinance
2025-04-29,INE610B01024,GUJRAFFIA.NS,38.06999969482422,yfinance
2025-04-29,INE635Q01029,GULFOILLUB.NS,,yfinance
2025-04-29,INE586G01017,GULFPETRO.NS,,yfinance
2025-04-29,INE255D01024,GULPOLY.NS,,yfinance
2025-04-29,INE251H01024,GVKPIL.NS,,yfinance
2025-04-29,INE066F01012,HAL.NS,,yfinance
2025-04-29,INE419U01012,HAPPSTMNDS.NS,,yfinance
2025-04-29,INE939D01015,HARITASEAT.NS,,yfinance
2025-04-29,INE544A01019,HARRMALAYA.NS,200.6699981689453,yfinance
2025-04-29,INE982F01036,HATHWAY.NS,,yfinance
2025-04-29,INE473B01035,HATSUN.NS,893.4000244140625,yfinance
2025-04-29,INE176B01034,HAVELLS.NS,,yfinance
2025-04-29,INE293B01029,HAVISHA.NS,,yfinance
2025-04-29,INE292B01021,HBLPOWER.NS,,yfinance
2025-04-29,INE550B01022,HBSL.NS,,yfinance
2025-04-29,INE549A01026,HCC.NS,26.81999969482422,yfinance
2025-04-29,INE075I01017,HCG.NS,546.7000122070312,yfinance
2025-04-29,INE236A01020,HCL-INSYS.NS,,yfinance
2025-04-29,INE860A01027,HCLTECH.NS,,yfinance
2025-04-29,INE001A01036,HDFC.NS,,yfinance
2025-04-29,INE127D01025,HDFCAMC.NS,,yfinance
2025-04-29,INE040A01034,HDFCBANK.NS,,yfinance
2025-04-29,INE795G01014,HDFCLIFE.NS,,yfinance
2025-04-29,INE191I01012,HDIL.NS,,yfinance
2025-04-29,INE545A01016,HEG.NS,472.25,yfinance
2025-04-29,INE578A01017,HEIDELBERG.NS,195.4199981689453,yfinance
2025-04-29,INE0AJG01018,HEMIPROP.NS,,yfinance
2025-04-29,INE688E01024,HERCULES.NS,,yfinance
2025-04-29,INE978A01027,HERITGFOOD.NS,401.75,yfinance
2025-04-29,INE158A01026,HEROMOTOCO.NS,,yfinance
2025-04-29,INE782E01017,HESTERBIO.NS,1838.0999755859373,yfinance
2025-04-29,INE750M01017,HEXATRADEX.NS,,yfinance
2025-04-29,INE548A01028,HFCL.NS,,yfinance
2025-04-29,INE926X01010,HGINFRA.NS,1088.300048828125,yfinance
2025-04-29,INE170I01016,HGS.NS,,yfinance
2025-04-29,INE475B01022,HIKAL.NS,400.3500061035156,yfinance
2025-04-29,INE557A01011,HIL.NS,,yfinance
2025-04-29,INE788H01017,HILTON.NS,64.30000305175781,yfinance
